Key_Scheme,Percent_correct,Percent_incorrect,Num_true_positives,Num_false_positives,Num_true_negatives,Num_false_negatives,IR_precision,IR_recall,Area_under_ROC
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,30.508475,69.491525,18,41,0,0,0.305085,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,32.20339,67.79661,19,40,0,0,0.322034,1,0.5
weka.classifiers.meta.CostSensitiveClassifier,50.847458,49.152542,12,12,28,7,0.5,0.631579,0.665789
weka.classifiers.meta.CostSensitiveClassifier,45.762712,54.237288,15,19,21,4,0.441176,0.789474,0.657237
weka.classifiers.meta.CostSensitiveClassifier,49.152542,50.847458,10,8,33,8,0.555556,0.555556,0.680217
weka.classifiers.meta.CostSensitiveClassifier,66.101695,33.898305,15,11,30,3,0.576923,0.833333,0.78252
weka.classifiers.meta.CostSensitiveClassifier,47.457627,52.542373,14,17,24,4,0.451613,0.777778,0.681572
weka.classifiers.meta.CostSensitiveClassifier,42.372881,57.627119,11,19,22,7,0.366667,0.611111,0.573848
weka.classifiers.meta.CostSensitiveClassifier,47.457627,52.542373,12,19,22,6,0.387097,0.666667,0.601626
weka.classifiers.meta.CostSensitiveClassifier,54.237288,45.762712,8,11,30,10,0.421053,0.444444,0.588076
weka.classifiers.meta.CostSensitiveClassifier,44.067797,55.932203,12,23,18,6,0.342857,0.666667,0.552846
weka.classifiers.meta.CostSensitiveClassifier,44.067797,55.932203,14,23,17,5,0.378378,0.736842,0.580921
weka.classifiers.meta.CostSensitiveClassifier,49.152542,50.847458,15,18,22,4,0.454545,0.789474,0.669737
weka.classifiers.meta.CostSensitiveClassifier,42.372881,57.627119,11,11,29,8,0.5,0.578947,0.651974
weka.classifiers.meta.CostSensitiveClassifier,49.152542,50.847458,13,16,24,6,0.448276,0.684211,0.642105
weka.classifiers.meta.CostSensitiveClassifier,47.457627,52.542373,10,17,24,8,0.37037,0.555556,0.570461
weka.classifiers.meta.CostSensitiveClassifier,45.762712,54.237288,13,20,21,5,0.393939,0.722222,0.617209
weka.classifiers.meta.CostSensitiveClassifier,54.237288,45.762712,11,15,26,7,0.423077,0.611111,0.622629
weka.classifiers.meta.CostSensitiveClassifier,55.932203,44.067797,16,16,25,2,0.5,0.888889,0.749322
weka.classifiers.meta.CostSensitiveClassifier,50.847458,49.152542,12,17,24,6,0.413793,0.666667,0.626016
weka.classifiers.meta.CostSensitiveClassifier,44.067797,55.932203,14,18,23,4,0.4375,0.777778,0.669377
weka.classifiers.meta.CostSensitiveClassifier,45.762712,54.237288,12,17,24,6,0.413793,0.666667,0.626016
weka.classifiers.meta.CostSensitiveClassifier,50.847458,49.152542,14,11,29,5,0.56,0.736842,0.730921
weka.classifiers.meta.CostSensitiveClassifier,45.762712,54.237288,16,24,17,2,0.4,0.888889,0.651762
weka.classifiers.meta.CostSensitiveClassifier,47.457627,52.542373,15,19,22,3,0.441176,0.833333,0.684959
weka.classifiers.meta.CostSensitiveClassifier,52.542373,47.457627,15,17,24,3,0.46875,0.833333,0.70935
weka.classifiers.meta.CostSensitiveClassifier,44.067797,55.932203,12,19,22,6,0.387097,0.666667,0.601626
weka.classifiers.meta.CostSensitiveClassifier,38.983051,61.016949,13,24,17,5,0.351351,0.722222,0.568428
weka.classifiers.meta.CostSensitiveClassifier,42.372881,57.627119,8,20,21,10,0.285714,0.444444,0.47832
weka.classifiers.meta.CostSensitiveClassifier,54.237288,45.762712,15,20,21,3,0.428571,0.833333,0.672764
weka.classifiers.meta.CostSensitiveClassifier,57.627119,42.372881,15,12,28,4,0.555556,0.789474,0.744737
weka.classifiers.meta.CostSensitiveClassifier,54.237288,45.762712,16,17,23,3,0.484848,0.842105,0.708553
weka.classifiers.meta.CostSensitiveClassifier,44.067797,55.932203,11,17,24,7,0.392857,0.611111,0.598238
weka.classifiers.meta.CostSensitiveClassifier,45.762712,54.237288,11,13,28,7,0.458333,0.611111,0.647019
weka.classifiers.meta.CostSensitiveClassifier,47.457627,52.542373,11,13,28,7,0.458333,0.611111,0.647019
weka.classifiers.meta.CostSensitiveClassifier,44.067797,55.932203,16,24,17,2,0.4,0.888889,0.651762
weka.classifiers.meta.CostSensitiveClassifier,37.288136,62.711864,14,27,14,4,0.341463,0.777778,0.559621
weka.classifiers.meta.CostSensitiveClassifier,50.847458,49.152542,14,19,22,4,0.424242,0.777778,0.657182
weka.classifiers.meta.CostSensitiveClassifier,50.847458,49.152542,13,15,26,5,0.464286,0.722222,0.678184
weka.classifiers.meta.CostSensitiveClassifier,42.372881,57.627119,10,19,21,9,0.344828,0.526316,0.525658
weka.classifiers.meta.CostSensitiveClassifier,44.067797,55.932203,10,13,27,9,0.434783,0.526316,0.600658
weka.classifiers.meta.CostSensitiveClassifier,57.627119,42.372881,16,13,27,3,0.551724,0.842105,0.758553
weka.classifiers.meta.CostSensitiveClassifier,40.677966,59.322034,10,17,24,8,0.37037,0.555556,0.570461
weka.classifiers.meta.CostSensitiveClassifier,50.847458,49.152542,15,14,27,3,0.517241,0.833333,0.745935
weka.classifiers.meta.CostSensitiveClassifier,55.932203,44.067797,15,18,23,3,0.454545,0.833333,0.697154
weka.classifiers.meta.CostSensitiveClassifier,49.152542,50.847458,13,17,24,5,0.433333,0.722222,0.653794
weka.classifiers.meta.CostSensitiveClassifier,45.762712,54.237288,17,22,19,1,0.435897,0.944444,0.70393
weka.classifiers.meta.CostSensitiveClassifier,55.932203,44.067797,12,16,25,6,0.428571,0.666667,0.638211
weka.classifiers.meta.CostSensitiveClassifier,45.762712,54.237288,13,24,17,5,0.351351,0.722222,0.568428
weka.classifiers.meta.CostSensitiveClassifier,54.237288,45.762712,14,16,24,5,0.466667,0.736842,0.668421
weka.classifiers.meta.CostSensitiveClassifier,57.627119,42.372881,14,14,26,5,0.5,0.736842,0.693421
weka.classifiers.meta.CostSensitiveClassifier,52.542373,47.457627,14,18,22,5,0.4375,0.736842,0.643421
weka.classifiers.meta.CostSensitiveClassifier,42.372881,57.627119,9,15,25,10,0.375,0.473684,0.549342
weka.classifiers.meta.CostSensitiveClassifier,47.457627,52.542373,10,10,31,8,0.5,0.555556,0.655827
weka.classifiers.meta.CostSensitiveClassifier,49.152542,50.847458,14,14,27,4,0.5,0.777778,0.718157
weka.classifiers.meta.CostSensitiveClassifier,38.983051,61.016949,15,17,24,3,0.46875,0.833333,0.70935
weka.classifiers.meta.CostSensitiveClassifier,47.457627,52.542373,12,19,22,6,0.387097,0.666667,0.601626
weka.classifiers.meta.CostSensitiveClassifier,62.711864,37.288136,16,14,27,2,0.533333,0.888889,0.773713
weka.classifiers.meta.CostSensitiveClassifier,54.237288,45.762712,14,14,27,4,0.5,0.777778,0.718157
weka.classifiers.meta.CostSensitiveClassifier,57.627119,42.372881,12,13,28,6,0.48,0.666667,0.674797
weka.classifiers.meta.CostSensitiveClassifier,61.016949,38.983051,13,8,32,6,0.619048,0.684211,0.742105
weka.classifiers.meta.CostSensitiveClassifier,64.40678,35.59322,16,14,26,3,0.533333,0.842105,0.746053
weka.classifiers.meta.CostSensitiveClassifier,55.932203,44.067797,17,18,22,2,0.485714,0.894737,0.722368
weka.classifiers.meta.CostSensitiveClassifier,47.457627,52.542373,15,19,21,4,0.441176,0.789474,0.657237
weka.classifiers.meta.CostSensitiveClassifier,54.237288,45.762712,11,13,28,7,0.458333,0.611111,0.647019
weka.classifiers.meta.CostSensitiveClassifier,50.847458,49.152542,18,27,14,0,0.4,1,0.670732
weka.classifiers.meta.CostSensitiveClassifier,38.983051,61.016949,7,17,24,11,0.291667,0.388889,0.487127
weka.classifiers.meta.CostSensitiveClassifier,50.847458,49.152542,14,17,24,4,0.451613,0.777778,0.681572
weka.classifiers.meta.CostSensitiveClassifier,49.152542,50.847458,12,16,25,6,0.428571,0.666667,0.638211
weka.classifiers.meta.CostSensitiveClassifier,47.457627,52.542373,14,16,25,4,0.466667,0.777778,0.693767
weka.classifiers.meta.CostSensitiveClassifier,45.762712,54.237288,12,12,29,6,0.5,0.666667,0.686992
weka.classifiers.meta.CostSensitiveClassifier,49.152542,50.847458,15,16,24,4,0.483871,0.789474,0.694737
weka.classifiers.meta.CostSensitiveClassifier,45.762712,54.237288,12,12,28,7,0.5,0.631579,0.665789
weka.classifiers.meta.CostSensitiveClassifier,42.372881,57.627119,15,12,28,4,0.555556,0.789474,0.744737
weka.classifiers.meta.CostSensitiveClassifier,49.152542,50.847458,12,13,27,7,0.48,0.631579,0.653289
weka.classifiers.meta.CostSensitiveClassifier,44.067797,55.932203,15,19,22,3,0.441176,0.833333,0.684959
weka.classifiers.meta.CostSensitiveClassifier,47.457627,52.542373,15,21,20,3,0.416667,0.833333,0.660569
weka.classifiers.meta.CostSensitiveClassifier,54.237288,45.762712,15,16,25,3,0.483871,0.833333,0.721545
weka.classifiers.meta.CostSensitiveClassifier,50.847458,49.152542,12,12,29,6,0.5,0.666667,0.686992
weka.classifiers.meta.CostSensitiveClassifier,49.152542,50.847458,16,20,21,2,0.444444,0.888889,0.700542
weka.classifiers.meta.CostSensitiveClassifier,45.762712,54.237288,12,13,28,6,0.48,0.666667,0.674797
weka.classifiers.meta.CostSensitiveClassifier,47.457627,52.542373,11,15,26,7,0.423077,0.611111,0.622629
weka.classifiers.meta.CostSensitiveClassifier,57.627119,42.372881,17,16,24,2,0.515152,0.894737,0.747368
weka.classifiers.meta.CostSensitiveClassifier,47.457627,52.542373,13,11,30,5,0.541667,0.722222,0.726965
weka.classifiers.meta.CostSensitiveClassifier,49.152542,50.847458,13,20,21,5,0.393939,0.722222,0.617209
weka.classifiers.meta.CostSensitiveClassifier,50.847458,49.152542,14,14,27,4,0.5,0.777778,0.718157
weka.classifiers.meta.CostSensitiveClassifier,42.372881,57.627119,13,16,25,5,0.448276,0.722222,0.665989
weka.classifiers.meta.CostSensitiveClassifier,49.152542,50.847458,15,20,21,3,0.428571,0.833333,0.672764
weka.classifiers.meta.CostSensitiveClassifier,44.067797,55.932203,10,11,30,8,0.47619,0.555556,0.643631
weka.classifiers.meta.CostSensitiveClassifier,44.067797,55.932203,8,14,27,10,0.363636,0.444444,0.551491
weka.classifiers.meta.CostSensitiveClassifier,37.288136,62.711864,10,22,18,9,0.3125,0.526316,0.488158
weka.classifiers.meta.CostSensitiveClassifier,52.542373,47.457627,14,19,21,5,0.424242,0.736842,0.630921
weka.classifiers.meta.CostSensitiveClassifier,61.016949,38.983051,17,15,26,1,0.53125,0.944444,0.789295
weka.classifiers.meta.CostSensitiveClassifier,52.542373,47.457627,13,17,24,5,0.433333,0.722222,0.653794
weka.classifiers.meta.CostSensitiveClassifier,45.762712,54.237288,12,17,24,6,0.413793,0.666667,0.626016
weka.classifiers.meta.CostSensitiveClassifier,45.762712,54.237288,10,14,27,8,0.416667,0.555556,0.607046
weka.classifiers.meta.CostSensitiveClassifier,45.762712,54.237288,10,12,29,8,0.454545,0.555556,0.631436
weka.classifiers.meta.CostSensitiveClassifier,42.372881,57.627119,6,11,30,12,0.352941,0.333333,0.53252
weka.classifiers.meta.CostSensitiveClassifier,44.067797,55.932203,15,24,17,3,0.384615,0.833333,0.623984
weka.classifiers.meta.CostSensitiveClassifier,45.762712,54.237288,16,23,17,3,0.410256,0.842105,0.633553
weka.classifiers.meta.CostSensitiveClassifier,57.627119,42.372881,15,15,25,4,0.5,0.789474,0.707237
weka.classifiers.meta.CostSensitiveClassifier,49.152542,50.847458,12,17,23,7,0.413793,0.631579,0.603289
weka.classifiers.meta.CostSensitiveClassifier,55.932203,44.067797,15,14,26,4,0.517241,0.789474,0.760526
weka.classifiers.meta.CostSensitiveClassifier,67.79661,32.20339,14,8,32,5,0.636364,0.736842,0.822368
weka.classifiers.meta.CostSensitiveClassifier,55.932203,44.067797,11,6,35,7,0.647059,0.611111,0.816396
weka.classifiers.meta.CostSensitiveClassifier,62.711864,37.288136,16,10,31,2,0.615385,0.888889,0.853659
weka.classifiers.meta.CostSensitiveClassifier,50.847458,49.152542,15,17,24,3,0.46875,0.833333,0.699187
weka.classifiers.meta.CostSensitiveClassifier,52.542373,47.457627,10,11,30,8,0.47619,0.555556,0.640921
weka.classifiers.meta.CostSensitiveClassifier,54.237288,45.762712,15,15,26,3,0.5,0.833333,0.76355
